8192
25.56047,18.370031
92.022295,75.832582
42.550098,46.162442
93.705267,82.004622
96.782446,69.732919
94.486151,34.261037
9.751374,81.071417
49.875009,72.562383
17.733327,13.308189
39.448407,34.40594
55.747172,67.930009
86.733276,78.054675
11.786023,58.007815
40.31004,27.4676
88.910547,61.773819
43.319009,75.791076
12.604688,63.531086
40.924697,87.849478
74.627881,31.735718
20.682836,8.374284
32.29784,31.794994
1.309078,48.381974
11.994535,12.878302
78.686818,17.272342
86.981569,37.389914
97.982751,56.555181
99.285889,85.18238
23.876235,58.805087
91.672095,48.301136
66.172802,24.49191
82.034812,28.515054
77.04661,82.675434
71.795934,28.618599
24.535753,58.025824
41.108858,63.593516
65.046424,14.235665
87.848212,83.364197
95.165923,62.950221
30.325999,28.79214
97.368088,51.263259
75.501002,72.950272
41.128719,18.226023
75.674716,92.591859
77.737974,82.830195
63.013,98.089181
17.064676,8.851249
24.056568,39.929216
49.895755,16.976632
47.55211,35.390101
17.479925,56.139932
59.094102,83.687375
87.645654,93.301934
12.179539,43.868901
82.971301,68.870819
51.869197,9.885249
77.60186,56.158186
61.577176,60.601813
88.233419,3.251587
57.361224,82.647419
48.816834,64.069984
45.130718,94.043321
31.306365,46.608945
81.798191,88.019135
15.11252,28.340839
59.385061,86.334147
26.635773,78.285354
59.527924,98.986136
7.117773,39.285817
12.48441,56.594678
33.838374,88.389456
60.605488,80.104111
59.802811,8.432977
78.786845,63.450702
10.900055,63.744291
0.830038,45.355826
72.454616,71.932135
19.499616,8.849718
77.422747,15.482439
36.845134,51.984132
34.743025,93.144814
92.457819,94.12041
96.670053,11.433411
31.197063,7.117277
1.604699,41.171218
55.313311,47.193622
87.92757,21.14896
61.219547,24.70976
95.042232,46.825744
57.630207,81.791872
40.53441,81.775019
34.636749,91.285196
37.381769,91.975822
83.924869,37.743671
54.28214,84.761455
31.219197,57.147665
19.086051,69.820123
23.199951,76.235609
51.440363,97.680851
65.36533,6.688902
13.798475,71.286852
85.138459,84.523739
0.106938,54.799075
66.305202,88.936242
93.768345,89.216304
13.924996,57.613602
23.635576,4.089068
20.172589,40.970211
53.196423,24.381908
64.075247,63.067448
50.687875,84.875421
31.603574,40.19919
23.88645,32.082812
49.882688,35.758258
68.045014,62.117264
9.398076,84.044805
80.437212,83.040314
51.763252,14.82252
5.964201,42.555542
60.926355,65.528354
80.912951,61.463605
36.353103,51.886392
37.287026,38.978142
29.560355,41.830682
68.823657,66.65901
27.507749,79.469021
99.064637,58.062992
54.353409,15.1358
85.951835,38.869963
6.963226,99.410771
5.904739,39.318771
47.929457,35.812048
82.354486,46.940309
60.817834,40.945183
97.819019,46.266007
10.34674,84.707443
57.375577,82.278717
36.691559,5.38766
3.98425,50.924597
67.56729,45.825026
75.616741,16.812107
70.098609,24.434324
5.370721,60.915899
71.133447,17.297815
0.91969,69.815434
5.854188,20.911184
66.586738,51.644382
55.845809,30.678587
0.291775,26.837096
30.953797,13.251345
63.041326,73.159573
9.294891,94.3699
97.67796,20.471477
64.025855,93.797011
63.677851,65.949552
75.581039,87.823825
84.843227,25.885589
52.019415,59.79212
34.876541,89.220342
67.401456,81.157452
43.095519,95.338388
21.257611,59.912621
88.310099,55.996754
7.008641,79.101959
0.377838,19.440434
69.967263,12.244899
61.681551,59.002538
30.157187,64.514339
1.521697,2.103487
53.588155,7.300836
48.15391,90.04802
87.545646,4.317292
7.996379,60.317484
23.705684,17.330764
75.00643,35.223847
97.626302,36.678051
42.289846,22.755929
41.404495,46.379932
1.619017,50.710135
62.449295,47.386516
62.879385,27.501984
57.197258,59.411104
84.162688,34.968276
0.373801,7.520925
26.022742,68.230298
70.114416,20.795881
0.852557,33.759678
53.740087,54.706453
93.338979,32.887897
89.00905,50.683396
5.140558,27.965762
54.127507,31.606733
31.815409,51.888951
29.392001,97.429505
12.228109,37.892344
12.317915,73.159593
75.956542,40.335576
33.22205,80.84136
89.545819,59.188932
60.89189,33.314766
47.925946,89.16771
30.972674,93.077912
29.515061,73.044117
0.505888,74.324815
86.912446,53.25993
34.68173,52.097351
91.939169,25.620821
1.066619,49.644876
47.159628,18.413529
42.76342,70.941605
30.295578,75.061458
54.959107,14.496149
32.694016,68.042422
35.784041,93.829275
32.6925,51.701508
65.930578,42.609269
17.63224,76.108217
55.013033,89.575342
83.652994,3.935316
17.807498,5.177869
81.685291,93.157841
65.566501,78.967305
83.742357,67.263989
61.480683,20.915114
3.050228,19.370324
75.69482,12.101577
24.229076,8.387141
90.111812,18.683542
19.952603,66.786695
69.234362,85.501098
76.621066,27.812237
17.198387,73.333453
94.782459,96.627527
