1000
83.456721,88.815467
66.217951,85.062406
23.006724,98.068843
29.855527,44.476037
13.695489,35.536931
3.729621,64.57053
16.34978,23.227507
87.893794,95.831023
20.385919,20.106725
17.026437,1.987201
52.293887,93.89435
71.990494,48.697426
28.284014,59.10048
50.0209,31.156671
99.448441,40.453355
73.008951,38.756022
26.045115,81.747952
49.527045,53.778166
44.727993,34.976731
27.969027,60.777898
78.396892,28.879765
1.672083,80.617092
55.293495,75.141361
94.158546,50.253546
32.701028,40.886502
50.02781,94.213088
26.917621,99.669118
9.390338,40.576655
58.192647,8.08201
32.067119,82.789926
38.465887,49.283456
81.784842,6.808493
43.589999,53.598478
36.207736,8.895043
60.130657,81.113149
42.710769,78.458485
26.864292,85.672514
43.812426,57.575649
69.678667,97.901438
10.875465,57.857125
82.365906,38.468239
70.714882,25.837454
1.933301,79.757483
23.49168,24.681463
5.193336,94.886526
84.301296,28.022505
28.834116,48.748791
38.099963,22.966706
95.793171,33.223213
73.850354,24.199514
3.269446,18.069429
73.020108,99.680537
66.055297,39.388935
37.914501,0.013404
11.281944,33.407634
29.882248,71.723843
11.389527,51.699792
62.033204,20.382326
25.429629,93.457859
52.187473,38.653297
60.328985,95.027813
87.502621,22.714899
76.864832,74.127106
63.363753,39.771961
94.894066,41.832173
5.605627,92.962152
96.621154,64.025934
4.74739,48.677322
98.909972,71.80634
11.526835,45.107774
6.422602,89.217081
7.829206,42.392332
32.746341,74.860237
21.608438,20.870711
66.492064,60.66506
7.169135,97.750689
12.607365,48.375487
76.767012,4.694319
6.89517,35.442887
26.300684,25.920822
37.243171,34.901173
96.907249,19.347159
56.69067,49.897594
40.583956,11.999251
4.470248,82.19743
79.812769,42.334325
88.179902,45.853815
45.83547,28.033321
45.27625,47.629204
75.039648,58.424918
15.74944,40.991188
46.953373,4.233036
72.531288,96.333277
86.743116,79.736736
50.355303,79.989479
38.144295,97.195763
44.179937,50.148733
14.135574,33.005108
15.3582,58.189336
41.915105,37.004798
78.654933,31.377921
20.294305,93.65195
27.912786,6.059859
28.655482,72.240217
1.623234,31.745175
89.056842,55.757317
81.431684,33.773931
36.198188,34.403436
30.943284,36.709584
61.815654,51.72413
46.112836,47.828672
61.452091,16.114407
4.873994,64.131769
51.499111,3.005105
33.039579,39.75614
99.559837,0.074683
19.494886,48.461689
82.37668,81.688138
79.514394,40.16033
69.102856,61.687591
40.236552,61.246082
82.507475,26.85439
33.941022,15.566426
84.439813,86.463495
14.161564,38.567338
99.65437,71.048479
9.058404,72.46611
36.002437,41.183323
71.311169,27.876447
85.594888,72.034801
21.582168,21.697676
58.735304,30.966109
58.978296,11.411464
80.827248,41.459911
5.260983,89.99171
91.409253,72.546474
52.976554,45.2696
98.046525,82.342574
0.740881,1.462184
14.484025,45.116952
22.255854,22.605737
10.743995,14.606865
26.969444,29.135727
5.019098,46.741979
58.640442,44.843969
14.569683,17.405343
65.438276,78.22246
42.161019,63.17031
28.80132,92.723466
58.077503,87.418437
6.873579,20.494884
2.221892,22.604519
52.063639,69.939755
10.271167,10.020635
49.832657,55.320302
60.401926,52.07815
50.14142,60.656595
95.661663,30.274684
60.728531,97.621723
19.75671,71.018658
69.342799,26.570466
13.914053,98.341545
67.340793,21.823136
0.709256,8.202153
58.120418,65.411938
42.141697,32.158182
92.428266,29.94259
53.827327,22.705945
60.478578,10.243682
18.915053,42.822118
81.941344,54.793907
12.99825,48.076271
48.26282,6.435229
39.943592,59.195434
64.282652,20.7428
13.992575,61.519641
19.413976,62.839508
58.00947,62.96105
40.038508,31.708139
72.048095,4.246381
46.97436,67.032098
27.618996,29.141
90.188744,44.878312
26.775892,34.876082
7.044222,26.923612
88.163527,34.276484
67.098827,1.950641
87.251069,65.128317
12.509146,16.090259
49.589707,45.264216
75.432018,28.042191
47.390319,49.430892
49.496307,40.76838
72.377548,68.20747
19.271149,42.367474
19.410977,38.122921
92.260162,39.215603
91.642014,23.876171
82.4707,21.302878
26.801909,55.800041
55.168109,10.943595
78.767189,7.980345
59.314773,55.900206
36.809009,20.151778
68.769203,30.763953
66.512582,95.709291
8.036015,65.015139
19.802648,14.110727
40.353468,10.345091
46.128319,92.717178
58.382145,14.667657
73.395709,26.528245
78.849123,19.721548
60.494131,58.818856
66.771353,88.370185
39.653656,9.82776
94.798658,4.564972
32.596254,3.17913
91.193222,65.603734
0.467306,90.480855
78.846754,52.62209
76.190922,22.458054
80.264143,81.396526
35.035337,86.187089
60.294192,89.496549
79.19404,87.241791
4.204238,50.116373
80.445007,1.363419
11.071542,72.073753
17.062709,35.662389
14.80462,72.210759
22.964771,90.691519
6.960312,24.721614
72.324306,25.025886
14.858766,32.782402
31.04816,93.962066
88.529754,84.977301
6.495904,39.307246
72.227804,46.549667
25.347631,72.843565
29.723241,4.754507
29.305616,99.528504
89.631298,27.7287
35.352212,51.430564
96.018936,98.864367
56.005285,10.247611
49.074279,72.88396
41.659551,47.903259
1.553075,80.515578
39.663617,65.701052
57.926753,1.655561
85.901083,53.376364
3.069231,39.997193
23.466433,64.225797
43.846071,45.479228
27.786374,10.004345
55.985344,2.054107
45.80269,51.881689
63.597692,11.526513
32.55532,97.573175
46.783672,22.382312
95.145669,94.440325
22.629296,81.27017
65.013598,82.630242
83.239808,8.849851
47.837413,78.540375
46.804771,45.740702
68.213441,40.070586
39.668857,97.885169
59.830361,86.051793
12.628078,93.376538
12.355582,6.632409
10.024374,97.284425
35.634552,36.516115
10.534663,36.557621
15.550997,74.597776
64.107198,87.537882
70.51204,37.294445
12.883878,9.938222
3.661041,58.16247
25.759382,60.437954
92.222895,30.434209
51.588372,77.365909
82.128255,18.868906
47.252945,84.197219
3.588746,83.712177
74.99955,52.250034
29.235279,30.069777
48.417513,41.985012
11.200232,33.777404
61.471332,9.883315
2.332638,49.434797
41.049268,89.734181
4.514468,72.120185
1.412484,75.367631
98.223639,95.607683
7.856367,7.351537
30.450023,80.793533
45.207994,91.139353
68.889959,83.158776
29.310726,7.827759
89.982158,45.4953
47.517902,9.20739
14.256178,6.275771
87.948378,57.129111
67.763221,69.677519
8.350549,33.002746
80.639387,31.208382
28.178934,59.939055
79.267216,35.876608
58.719803,9.538382
5.914471,26.066983
85.214924,88.450063
47.263977,35.221861
46.644507,63.814208
94.322036,68.338104
96.831175,49.309423
61.554913,5.388667
56.513729,92.080248
10.716301,79.732698
60.933451,36.222588
2.124133,58.857306
14.674996,78.158131
53.338985,28.969851
